"","G37044","G37029","G36982","G36984","G37030","G36906","G36944","G36902","G37025","G36935","G36905","G36921","G37034","G37039","G37052","G37045","G37049","G36988","G37037","G37005","G37011","G37047","G37032","G36932","G37054","G36948","G36911","G36987","G37042","G37040","G37027","G37024","G37023","G37036","G37026","G37050","G36904","G36993","G36910","G36927","G37048","G37022","G35534","G35381","G35416","G35477","G35514","G35395","G35480","G35409","G35437","G35511","G35448","G35510","G35470","G35403","G35424","G35398","G35442","G35515","G35351","G35532","G35417","G35465","G35350","G35531","G35349","G35523","G35521","G35348","G35423","G35486","G35524","G35394","G35447","G35458","G35397","G35392","G35453","G35352","G35512","G35407","G35455","G35481","G35469","G35513","G35441","G35414","G35533","G35406","G35467","G35522","G35404","G35445","G36173","G36145","G36196","G36219","G36273","G36201","G36165","G36202","G36272","G36285","G36241","G36215","G36195","G36205","G36148","G36213","G36214","G36161","G36212","G36210","G36193","G36270","G36233","G36287","G36200","G36185","G36204","G36194","G36244","G36197","G36317","G36234","G36206","G36257","G36208","G36146","G36192","G36142","G36138","G36203","G36290","G36274","G36147","G36235","G36143","G36207","G36286","G36141","G36187","G36288","G36289","G36186","G36140","G36211","G36144","G36242","G36139","G36199","G36191","G36280","G36243","G36279","G36236","G36198","G36189","G36190","G36275","G36188","G36271","G36430","G36510","G36437","G36421","G36513","G36502","G36472","G36494","G36432","G36493","G36515","G36484","G36485","G36475","G36460","G36456","G36435","G36497","G36521","G36451","G36540","G36433","G36528","G36491","G36429","G36471","G36537","G36542","G36529","G36408","G36523","G36509","G36495","G36506","G36467","G36452","G36420","G36449","G36487","G36536","G36499","G36511","G36527","G36453","G36534","G36462","G36516","G36501","G36505","G36464","G36507","G36476","G36474","G36434","G36535","G36431","G36470","G36436","G36439","G36450","G36473","G36459","G36438","G36522","G36465","G36519","G36461","G36514","G36518","G36496","G36498","G36538","G36457","G36520","G36508","G36490","G36463","G36530","G36488","G36492","G36466","G36525","G36500","G36454","G36486","G36417","G36455","G36517","G36524","G36503","G36423","G36526","G36440","G36541","G36458","G36489","G36512","G36468","G36796","G36824","G36834","G36856","G36797","G36816","G36756","G36799","G36820","G36829","G36766","G36765","G36769","G36764","G36839","G36835","G36762","G36753","G36763","G36854","G36773","G36759","G36819","G36847","G36761","G36760","G36855","G36772","G36771","G36757","G36752","G36837","G36838","G36811","G36823","G35906","G36002","G36029","G36034","G36000","G35996","G36026","G35878","G36020","G36003","G36021","G35892","G35902","G35869","G35876","G36025","G35881","G36037","G35924","G35894","G36001","G35997","G35908","G36028","G35915","G36035","G35874","G35867","G35938","G35923","G36030"
"324894",0,1,0,0,0,0,0,0,4,11,0,0,30,5,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,1,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0,0,0,0,0,0,23,0,0,0,0,14,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,30,0,0,5,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,53,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,2,0,0,0,0,0,0,15,0,20,0,0,0,0,0,1,24,1,0,0,21,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4378683",8,0,203,158,66,95,0,102,0,151,25,25,221,29,275,0,0,1,3,0,0,182,1,5,65,0,0,0,0,40,0,0,0,0,0,0,32,0,0,26,170,0,122,122,0,432,3,1,0,0,627,0,0,0,127,0,832,0,1746,0,15,367,0,59,0,32,0,0,167,0,309,0,0,0,0,68,0,0,91,0,14,111,56,0,0,6,0,0,17,175,47,105,0,0,0,2,1,0,51,39,610,5,14,67,0,1,0,0,0,0,0,0,0,0,0,126,3,3,9,0,0,0,15,0,0,10,0,108,0,0,0,258,10,29,0,3,0,0,0,0,2,25,0,13,6,0,117,1909,0,8,129,4,0,0,42,1,0,0,1,0,0,0,0,0,0,75,0,0,22,141,115,0,1,0,0,0,0,63,16,0,0,0,0,92,0,162,1058,0,0,55,64,117,0,0,0,81,35,582,256,0,0,0,198,113,0,48,181,125,21,0,17,24,0,0,0,40,0,90,1,0,46,0,0,499,0,24,0,0,0,172,0,1,197,108,74,100,0,0,140,0,48,0,46,14,1699,67,0,0,750,231,0,298,2,1,47,98,0,0,48,0,59,0,0,601,404,517,472,80,0,0,89,443,63,58,142,161,324,15,140,19,8,67,129,1,180,828,537,245,0,16,1,1342,48,0,657,2107,52,0,0,0,1,0,93,0,0,0,0,14,0,0,0,66,237,1309,0,47,0,1,8,0,668,1,0,77,0,0,702
"197760",0,0,9,0,0,0,0,3,0,3,0,4,3,1,0,0,0,0,30,0,0,18,1,0,28,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,11,0,0,17,0,1,33,2,0,12,0,0,0,0,12,0,2,0,0,0,0,0,0,3,1,0,0,3,0,24,0,0,2,0,0,0,0,0,0,0,16,2,1,2,0,0,0,0,0,4,3,0,2,0,0,1,0,0,1,13,4,0,0,0,1,7,3,0,0,2,0,0,0,0,9,0,2,0,16,1,3,0,0,0,0,2,1,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,0,12,0,0,0,9,0,0,28,0,4,0,2,32,2,0,0,0,9,0,0,0,0,0,0,22,0,0,10,0,0,7,27,0,12,4,0,0,7,0,0,0,8,0,0,0,8,0,0,0,7,0,0,0,0,10,1,0,2,0,0,6,0,4,0,0,0,0,1,0,0,0,0,10,4,2,0,13,0,0,9,3,0,0,0,0,0,14,11,9,31,14,33,0,0,0,0,0,0,0,4,0,0,3,19,4,8,0,0,0,6,0,7,26,0,0,0,0,4,1,0,1,0,0,1,0,24,0,0,0,1,0,0,2,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0
"4383953",2,0,0,2,44,81,21,4,18,33,0,47,810,5,5,0,250,0,923,3,0,38,133,41,3,116,2,0,0,3,28,0,100,0,105,0,30,0,3,77,3,6,122,0,0,25,89,14,142,31,0,0,47,1,6,21,1464,939,7,9,48,189,0,377,8,4,0,1,8,0,867,84,0,11,0,140,882,112,539,0,59,1,45,0,23,1,140,0,125,11,17,3,0,9,0,30,1,0,33,1,846,223,6,66,0,1,535,52,0,0,5,1,653,1384,4,5,1,7,107,0,52,3,127,100,174,338,0,0,0,257,17,29,35,18,219,2,0,22,0,155,0,35,0,99,2,3,0,0,110,4,0,415,175,6,4,0,0,0,2,0,0,87,125,10,0,1,4,0,158,6,2,0,112,2,24,169,3,2,10,0,3,0,2,23,0,502,189,306,5,22,0,41,0,0,654,11,0,44,0,0,0,5,39,314,0,0,184,24,0,173,27,227,0,73,74,0,1,35,15,0,2,0,8,2,0,0,0,2,0,0,0,1,55,15,0,76,0,1,60,13,20,199,939,42,312,61,2,47,64,0,13,1797,79,696,0,17,1450,0,0,0,0,0,7,49,42,14,6,10,6,9,347,487,20,42,155,95,14,292,40,9,2,36,1586,77,117,11,1,2,1,14,15,1,1073,0,3,3,1,0,22,0,3,7,149,2,1,29,0,28,0,0,1,2,87,138,540,489,493,230,85,2467,2,0,0,91,77,1,740
"4434334",24,34,24,0,301,136,136,137,114,125,1,226,901,55,194,12,247,0,579,337,0,337,46,173,189,44,43,0,0,53,59,25,186,147,32,0,220,0,78,42,187,3,94,302,2,622,38,49,73,456,335,13,510,0,215,92,127,174,322,15,178,74,1,259,463,6,732,122,3,1,122,50,62,212,31,193,148,113,222,251,58,99,865,9,133,4,181,0,8,867,14,64,0,130,3,22,132,55,42,57,77,160,678,64,31,0,47,548,0,0,118,2,59,967,147,95,42,37,266,0,443,47,295,38,298,65,90,69,29,135,142,251,73,407,59,8,1,174,37,1645,68,202,1,96,149,0,163,37,136,107,89,266,132,1,74,13,35,8,242,144,128,77,20,0,0,350,90,1,120,23,69,0,82,57,505,397,182,114,193,140,424,0,292,200,0,679,243,100,2,209,391,622,0,0,0,211,271,0,162,0,1,199,994,101,1,77,82,630,61,99,40,204,74,240,330,104,65,476,0,105,38,0,97,279,16,145,0,371,0,0,1,10,257,121,48,83,0,0,141,102,96,435,14,201,306,49,22,967,150,2,272,1270,86,129,431,173,445,233,69,1,133,4,491,100,133,259,348,301,322,94,187,926,52,140,835,368,122,917,231,101,67,319,802,569,23,1097,196,129,208,211,219,379,359,477,201,93,204,3,66,3,85,136,28,49,0,55,0,77,3,0,39,0,243,276,52,449,117,9,155,74,358,1,1,85,131,190,17
"2575651",1,1,24,20,2,1,1,0,1,7,1,14,7,0,2,9,134,63,23,68,0,11,16,7,21,0,0,116,0,3,131,13,36,15,0,0,5,0,0,1,13,9,69,33,341,14,15,15,0,78,133,0,179,0,3,4,358,37,65,1,41,23,212,5,88,0,0,1,49,0,46,6,21,8,24,2,7,1,12,44,14,37,9,0,18,0,118,319,1,78,0,39,0,154,0,1,6,0,3,0,32,0,3,3,2,0,2,4,0,1,35,7,39,0,131,1,1,1,0,0,1,0,0,3,8,2,3,0,0,0,38,71,13,0,8,2,0,1,63,23,1,31,0,2,5,0,1,17,6,0,0,2,5,1,4,0,12,0,0,0,15,13,0,92,0,10,189,0,13,16,96,0,11,8,553,203,39,10,2,0,198,0,68,137,0,219,29,37,1,38,18,159,0,2,28,47,7,12,72,0,1,1575,102,4,0,16,14,119,12,30,1,10,19,100,12,7,0,70,97,32,9,0,21,22,0,6,0,0,0,39,0,182,81,15,64,14,18,115,19,9,24,2288,8,52,122,5,21,1451,20,42,6,108,4,0,79,18,568,29,5,1,5,0,249,93,5,92,51,44,37,138,53,357,4,3,22,160,82,8,466,1,1,0,27,270,48,360,564,2,0,3,28,354,61,58,90,29,5,2,274,0,10,35,31,211,0,5,0,1,0,0,243,3,53,38,23,29,0,6,6,12,380,0,0,28,38,22,25
"4451899",0,12,0,0,0,0,4,15,22,0,0,0,11,0,1,0,28,0,57,0,0,41,0,2,0,21,0,0,0,0,0,5,47,0,0,0,0,0,0,1,0,0,0,0,0,1,0,98,0,0,0,6,0,0,0,5,0,0,4,0,0,1,0,1,0,0,16,0,0,0,1,0,0,25,0,34,0,22,0,68,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,55,0,1,0,3,32,0,0,0,0,0,0,0,90,0,21,0,0,0,0,25,0,32,9,16,0,0,0,0,0,0,4,0,0,0,47,0,68,20,0,0,0,1,0,0,0,0,0,0,1,0,175,16,31,0,0,0,0,0,0,63,0,0,0,0,0,0,0,8,0,10,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,24,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,1,1,1,3,0,15,0,2,4,0,0,0,0,0,0,15,0,1,0,1,0,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
"2549971",0,0,5,2,1,0,0,0,0,1,1,4,5,0,0,0,3,0,4,2,0,0,1,2,1,1,1,0,0,1,0,1,16,2,0,0,1,0,0,0,1,0,18,6,2,2,0,0,0,3,5,0,2,0,0,0,17,1,3,0,2,3,0,0,5,0,0,0,6,0,0,0,0,0,0,1,0,0,0,2,0,3,1,0,2,0,1,0,0,1,2,3,0,2,0,0,5,0,0,0,5,0,1,0,4,0,0,0,0,0,4,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,4,0,0,0,1,5,0,1,0,0,0,0,0,3,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,2,0,3,1,0,2,5,3,0,0,0,1,2,7,0,3,0,2,0,7,48,0,34,2,3,0,7,1,26,0,0,0,11,0,5,6,0,0,26,15,5,0,19,0,24,3,0,2,5,1,4,7,2,0,5,2,0,4,0,0,3,1,3,0,0,0,1,0,6,0,3,32,2,0,6,8,0,9,1,0,10,52,3,2,3,1,3,0,34,0,0,11,0,58,9,0,0,0,0,1,11,0,1,1,2,5,13,7,61,0,1,2,6,3,3,39,0,0,0,5,7,1,67,119,0,0,0,3,49,2,1,3,3,0,0,1,0,0,0,0,5,0,0,0,0,0,0,9,2,1,1,0,0,0,0,0,0,27,0,0,0,1,3,4
"4439603",42,0,15,10,24,43,1,35,7,8,3,28,8,25,26,19,46,46,39,8,460,13,9,5,43,5,24,148,0,3,79,1,3,73,56,622,19,64,98,2,20,313,38,4,1,263,11,47,11,11,7,6,65,4,14,7,2,47,5,1,50,13,9,64,155,3,116,42,1,10,75,9,0,10,9,10,5,13,47,81,9,21,74,195,129,2,28,72,2,8,4,3,136,0,72,3,94,1,56,0,17,23,14,48,356,1,39,222,0,5,8,1,27,10,69,13,46,4,2,133,3,31,36,6,46,77,11,259,6,0,30,81,26,76,5,9,0,56,15,109,30,26,691,49,117,225,1,14,0,84,0,11,0,11,24,5,8,0,283,105,194,29,29,0,18,2,0,10,6,5,0,1,16,76,0,0,35,13,1,0,3,34,7,60,18,105,7,0,0,19,47,34,5,169,2,406,4,2,17,93,4,153,759,16,1,40,13,528,1,65,4,12,10,22,113,1,5,100,0,31,7,6,12,1,3,21,111,0,0,0,21,0,0,15,3,17,0,13,109,12,97,157,17,4,15,2,0,77,37,43,42,77,9,153,43,36,1177,18,5,101,16,130,3,31,10,42,3,24,52,146,395,6,0,10,13,19,21,14,13,5,0,0,34,63,8,1,2,13,39,0,8,32,4,55,49,2,0,0,16,57,113,104,33,24,0,22,3,16,70,57,35,1,13,177,25,25,30,15,10,42,9,2,0,29,182,11,34
"328617",454,2,39,36,4085,1380,13,10195,3,13,153,3099,18,541,4977,3,2,247,20,116,1,18,2209,19,8990,742,399,197,0,9088,0,1,0,0,0,0,2104,1,141,3306,8238,0,27,33,178,2654,410,1030,292,4,18,0,307,0,3616,1,11,179,57,2,7615,36,124,7751,2086,1,0,34,5,0,14,1734,0,330,3,5638,13,190,4551,1285,2317,11,1530,1,8794,742,0,643,2,10,11056,1,0,2,4,17,2,6,400,7,1,1,109,17,53,1,0,0,19,0,1,0,0,0,3,19,77,63,25,1,5,1,109,1,377,61,0,42,0,14,2,87,1488,15,4,40,1,165,3,9,49,1,3,110,14,0,9,4,50,105,0,8,28,360,545,11,1,0,5,1,47,19,12,0,1,1921,0,0,0,4058,0,2,1,1,1,0,4859,1169,933,2,0,2,8,451,0,1088,0,3,2559,1370,1944,399,2,4,0,0,0,2325,20,311,1,0,2607,1,5,1178,17,2302,718,47,0,1,892,2,1173,2774,0,938,1,1128,685,1,11,3076,162,500,0,819,0,1403,2,68,1,0,644,4384,0,1,0,8943,2683,0,0,1738,29,0,0,0,1418,2713,2,283,1,0,430,2098,4810,1569,3,0,3602,67,622,50,4866,31,67,3,139,5756,5,31,58,22,6,34,32,8,2,4,3473,5,9,3087,51,15,15,14501,894,1,3,9,31,0,67,66,4,0,56,0,33,180,30,4639,114,5,107,5803,16,1,372,35,108,22,0,758,0,4,11,9,25,52,0,133,2,1,53
"365385",2734,0,0,4,2,837,7,2,2,0,48,1,0,0,119,470,756,0,0,0,4237,2,3,0,1422,1,271,0,781,0,1367,21,9,777,4322,5425,0,1445,0,162,2,1213,513,2,12,3544,0,6,1608,1,2,0,0,0,4,4,40,2,13,1,12,1078,8,806,2,70,1,425,28,2,192,563,11,3,1,12,0,0,1,0,5,7,20,23,12,0,2,2,80,0,60,5,1,0,1,0,0,0,2109,30,0,70,3,18,0,0,0,7,0,3,0,0,0,0,0,1,448,0,526,0,47,0,1,543,1,652,1,0,1,1,1,0,2,616,0,71,0,4,0,0,0,216,2,1332,0,0,1,1,493,770,0,176,2,9,139,0,2,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,548,1,1,0,47,418,1,7182,0,0,1,1155,6,2379,0,0,0,0,0,0,0,1,0,0,101,0,0,901,97,2455,421,2,0,1,786,0,843,553,0,3411,0,870,0,0,1040,0,37,0,0,169,0,0,2,2,0,0,130,0,0,0,0,359,1353,0,1,0,184,0,0,0,1168,0,0,5453,0,0,1310,0,1,194,0,0,608,5265,7,1059,6,37,1,7,0,387,320,3,0,5,3,1194,539,3,1,8,7,2,8,3,575,10,4,4,1,1,6,5,560,3,652,5,1,38,231,1,898,1,99,0,2,174,1,333,2,0,6,5,190,2394,0,3,181,105,30,322,18,20,7,294,196,5,522
"2986828",1,0,90,50,17,3,0,9,0,67,2,9,68,10,66,0,0,0,0,0,0,0,72,8,87,14,14,0,0,35,0,0,0,0,0,0,7,0,0,11,72,0,96,70,0,54,8,17,0,8,259,0,0,0,150,1,153,10,384,0,167,132,0,12,0,5,1,1,143,0,91,33,6,0,0,16,1,0,41,1,94,344,14,0,70,20,74,0,16,461,29,38,0,0,4,1,2,0,10,9,0,0,10,40,15,0,0,0,0,0,0,0,0,0,0,45,2,5,22,0,0,0,8,0,9,8,0,24,0,0,0,272,45,0,0,6,0,11,273,0,7,120,0,2,0,0,6,0,0,7,1,11,0,30,25,13,0,0,1,0,38,0,1,0,2,20,686,0,20,61,98,0,1,4,734,1373,118,77,13,0,14,0,149,15,0,129,1067,0,1,53,49,237,1124,1,0,274,33,0,167,0,0,0,119,39,0,57,27,121,27,1,18,17,23,1,0,63,0,21,0,18,29,0,0,2,0,16,0,0,0,24,0,2,202,36,92,46,0,0,258,21,128,0,35,8,1898,7,0,252,201,63,0,423,3,0,38,102,509,102,46,0,32,0,0,383,19,253,277,0,1238,184,45,2,0,17,44,76,129,40,1,32,24,45,77,115,279,0,0,24,1,30,0,2,54,1161,533,531,78,0,7,0,28,1,7,82,1,1,0,5,0,1653,2,101,506,499,0,14,1,1,11,281,1,1,5,201,1,0,200
"4437814",5,3,251,223,24,31,0,30,11,73,2,0,44,20,23,0,0,1,26,0,0,51,10,13,63,2,2,1,0,70,0,0,1,0,0,0,29,0,0,0,57,0,1,129,0,10,1,1,0,0,0,0,1,0,1,3,1,1,379,0,80,0,0,219,0,0,0,2,0,0,1,10,0,0,0,21,0,0,0,0,21,30,9,0,103,15,0,2,0,39,610,1,0,0,0,1,0,1,13,3,0,0,3,24,112,0,0,0,0,0,0,0,0,0,0,28,1,5,66,0,0,1,2,0,3,1,0,141,0,1,0,0,44,0,3,0,0,3,0,0,0,1,0,2,3,0,0,1,0,1,0,1,0,14,4,0,0,0,0,0,157,1,1,0,0,57,0,0,0,113,0,1,0,0,0,0,0,21,10,6,0,0,1,0,4,4,0,4,1,0,12,4,0,0,0,0,0,83,0,3,0,0,29,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,31,0,8,0,0,0,59,0,2,0,0,0,5,0,0,0,0,53,0,0,29,2,0,0,0,0,85,1,48,0,0,0,89,0,1,0,0,0,0,1,2,9,121,2,1,2,180,0,2,0,1,1,1,2,2,0,1,2,1,2,27,0,0,0,54,0,1,0,1,0,0,1,0,1,0,0,0,2,5,1,80,1,0,0,64,0,0,11,3,1,2,0,0,0,0,1,1,2,2,0,1,0,0,0
"358798",0,0,2,0,10,2,0,1,0,11,0,26,0,8,101,0,0,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,70,0,0,0,0,0,0,0,7,0,2,0,0,8,1,0,99,0,0,0,0,0,0,0,0,0,15,0,2,0,0,32,0,1,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,42,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,10,6,0,0,12,0,6,0,3,0,0,0,0,0,1,0,34,3,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,1,2,0
"4347159",15,1,3,0,4,26,0,15,7,6,6,1,6,43,145,6,16,8,5,6,1,1,16,0,6387,10,200,7,1,66,7,0,3,10,13,7,1706,16,1275,16,35,9,69,4,37,42,174,12,5052,2,13,521,12,272,14,224,9,2,32,517,14131,53,42,85,2307,2,3037,7,9,262,5,9161,0,4,2,4278,0,0,3,6650,386,4,1023,6259,5458,287,3,36,3,1,7,3,27,3,13,1117,5904,5,86,49,17,295,7,8,16,1,1517,450,24,0,5,2,2,18,2562,1,2,14,1859,12,868,2632,28,1097,685,302,57,235,331,12,26,3,484,3932,4071,133,29,235,0,2637,39,117,23,43,519,16,0,22,2412,149,1,674,6,9,173,1,12,5,58,34,204,1164,101,183,2,1,4,0,2,2,8,41,16,4,10,4,7,0,11,83,403,0,0,1274,22,6744,3,1188,6,1002,1229,1844,72,14,2,4,1,0,20,32,1,9,5702,1,0,552,2,1686,12,1,1,0,20,1,73,15,6,3690,158,38,3,2,88,6,17,2,9,81,1,7,1,10,67,5,1595,3,2,1,2,5,564,111,1,1,25,3,684,13,975,0,0,432,1,4,1926,4,15135,2,0,1,12,2,15,10,19,4,12,14,16,122,6,20,3,5,3,38,7,5,0,1,19,41,24,22,16,16,7,18,1863,4,9,5,14,81,15,30,1,27,39,8,104,9,13,3,54,19,33,17,955,38,30,5,20,142,5,4,428,9,33,20,39,176,38,20,2,34,22
"179200",0,0,7,0,2,0,0,26,1,20,0,35,6,12,21,0,0,0,2,0,0,4,0,0,19,18,1,0,0,2,0,0,0,0,0,0,19,0,0,10,8,0,0,2,0,3,1,15,0,1,2,0,0,0,7,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,2,0,13,0,21,0,0,17,0,7,3,10,0,15,0,0,0,0,10,109,0,0,0,0,0,0,0,44,0,0,0,127,51,7,0,0,0,0,0,0,0,0,0,0,19,6,17,3,0,0,0,27,0,1,22,0,9,0,0,0,0,15,1,0,2,0,78,0,2,3,0,0,1,3,0,0,0,0,2,0,0,0,65,7,41,0,0,0,0,8,0,59,0,0,13,0,0,15,7,2,0,5,7,0,0,0,40,15,0,0,0,0,0,0,17,0,0,0,2,1,2,0,0,0,19,11,0,0,0,0,0,21,4,0,6,0,22,35,0,4,1,0,0,0,14,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,5,44,0,3,0,0,5,21,7,0,7,0,1,19,0,0,0,3,0,17,3,0,1,14,0,2,3,0,4,0,0,0,32,15,0,0,0,0,0,9,81,126,119,0,0,70,0,8,4,9,88,0,0,0,1,55,0,92,0,0,0,0,0,5,225,1,0,0,4,2,0,0,0,2,0,27,0,0,0,0,1,0,0,3,1,1,27,0,5,0,0,0,0,8,11
"189208",0,0,0,0,4,4,1,1,0,16,0,12,0,2,40,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,1,40,0,0,0,0,0,0,0,4,0,10,1,0,3,0,0,40,0,0,0,0,0,0,0,0,0,13,0,4,1,2,27,0,5,0,12,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,4,0,0,0,0,0,0,1,1,0,6,3,0,4,1,0,0,1,0,1,0,1,0,0,0,2,3,0,0,0,0,0,10,6,0,0,0,0,0,0,1,0,0,0,5,0,10,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,5,1,0,0,0,0,0,2,0,0,0,0,1,6,0,0,0,28,0,6,0,16,2,0,1,0,0,1,0,31,0,0,0,0,0,0,15,0,0,0,20,5,0,0,0,2,0,0,0,0,0,0,0,0,0,3,4,2,8,0,0,0,0,0,2,0,0
"359314",0,0,0,0,0,0,1,3,4,1,0,1,6,0,1,0,0,0,9,0,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,0,4,0,0,2,11,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,6,5,0,3,0,5,0,11,0,33,0,6,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,2,2,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,16,3,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,2,0,0,0,2,1,5,0,0,0,0,17,5,5,9,0,0,8,0,2,1,2,6,0,0,0,0,11,0,4,0,0,0,0,0,9,9,11,0,0,0,0,0,0,0,11,0,4,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,5,0,0
"3251419",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,409,0,1,2,4,0,0,0,2,0,0,0,147,0,0,0,32,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,0,0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,74,0,0,0,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,1,3,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,10,1,0,0,0,0,9,0,0,0,0,0,0,105,0,0,0,0,1,0,0,0,0,0,1,0,10,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
